dataset,changepoint_prior_scale,daily_seasonality,seasonality_mode,seasonality_prior_scale,rmse,mae,r2
trace55.csv,0.001,False,additive,0.01,1270.6868713416377,1146.4083251953125,0.08749568462371826
trace55.csv,0.001,False,additive,0.1,1270.6868713416377,1146.4083251953125,0.08749568462371826
trace55.csv,0.001,False,additive,1.0,1270.6868713416377,1146.4083251953125,0.08749568462371826
trace55.csv,0.001,False,additive,10.0,1270.6868713416377,1146.4083251953125,0.08749568462371826
trace55.csv,0.001,False,multiplicative,0.01,1270.6868713416377,1146.4083251953125,0.08749568462371826
trace55.csv,0.001,False,multiplicative,0.1,1270.6868713416377,1146.4083251953125,0.08749568462371826
trace55.csv,0.001,False,multiplicative,1.0,1270.6868713416377,1146.4083251953125,0.08749568462371826
trace55.csv,0.001,False,multiplicative,10.0,1270.6868713416377,1146.4083251953125,0.08749568462371826
trace55.csv,0.01,True,additive,0.01,608.2572184117505,527.5548706054688,0.7909104228019714
trace55.csv,0.01,True,additive,0.1,432.02654721671905,339.3984069824219,0.8945178985595703
trace55.csv,0.01,True,additive,1.0,426.7352992488435,327.8477783203125,0.8970859050750732
trace55.csv,0.01,True,additive,10.0,427.81799211230003,331.1682434082031,0.8965629935264587
trace55.csv,0.01,True,multiplicative,0.01,1209.688027964235,1095.0701904296875,0.1730017066001892
trace55.csv,0.01,True,multiplicative,0.1,523.5980089725323,428.865966796875,0.8450634479522705
trace55.csv,0.01,True,multiplicative,1.0,482.3974146126822,386.14898681640625,0.8684872984886169
trace55.csv,0.01,True,multiplicative,10.0,488.581460710494,391.2353820800781,0.8650938272476196
trace55.csv,0.01,False,additive,0.01,1283.0523664293676,1154.5018310546875,0.06964951753616333
trace55.csv,0.01,False,additive,0.1,1283.0523664293676,1154.5018310546875,0.06964951753616333
trace55.csv,0.01,False,additive,1.0,1283.0523664293676,1154.5018310546875,0.06964951753616333
trace55.csv,0.01,False,additive,10.0,1283.0523664293676,1154.5018310546875,0.06964951753616333
trace55.csv,0.01,False,multiplicative,0.01,1283.0523664293676,1154.5018310546875,0.06964951753616333
trace55.csv,0.01,False,multiplicative,0.1,1283.0523664293676,1154.5018310546875,0.06964951753616333
trace55.csv,0.01,False,multiplicative,1.0,1283.0523664293676,1154.5018310546875,0.06964951753616333
trace55.csv,0.01,False,multiplicative,10.0,1283.0523664293676,1154.5018310546875,0.06964951753616333
trace55.csv,0.05,True,additive,0.01,698.6464815985263,550.9483032226562,0.7241501212120056
trace55.csv,0.05,True,additive,0.1,564.5607529309843,449.2729187011719,0.8198728561401367
trace55.csv,0.05,True,additive,1.0,559.2369242995316,438.2964782714844,0.8232540488243103
trace55.csv,0.05,True,additive,10.0,559.6850397768374,442.00390625,0.8229706883430481
trace55.csv,0.05,True,multiplicative,0.01,1271.9385303543563,1135.28857421875,0.08569711446762085
trace55.csv,0.05,True,multiplicative,0.1,554.0220832692502,435.0926818847656,0.8265349268913269
trace55.csv,0.05,True,multiplicative,1.0,497.8702453953239,396.9206237792969,0.8599154949188232
trace55.csv,0.05,True,multiplicative,10.0,513.7351883509635,389.3782958984375,0.850845456123352
trace55.csv,0.05,False,additive,0.01,1348.3397661568838,1201.55029296875,-0.027440190315246582
trace55.csv,0.05,False,additive,0.1,1348.3397661568838,1201.55029296875,-0.027440190315246582
trace55.csv,0.05,False,additive,1.0,1348.3397661568838,1201.55029296875,-0.027440190315246582
trace55.csv,0.05,False,additive,10.0,1348.3397661568838,1201.55029296875,-0.027440190315246582
trace55.csv,0.05,False,multiplicative,0.01,1348.3397661568838,1201.55029296875,-0.027440190315246582
trace55.csv,0.05,False,multiplicative,0.1,1348.3397661568838,1201.55029296875,-0.027440190315246582
trace55.csv,0.05,False,multiplicative,1.0,1348.3397661568838,1201.55029296875,-0.027440190315246582
trace55.csv,0.05,False,multiplicative,10.0,1348.3397661568838,1201.55029296875,-0.027440190315246582
trace55.csv,0.1,True,additive,0.01,596.0128459186094,504.378662109375,0.7992437481880188
trace55.csv,0.1,True,additive,0.1,487.0558232892817,384.6357727050781,0.8659350275993347
trace55.csv,0.1,True,additive,1.0,487.28617105351964,388.7894592285156,0.8658081889152527
trace55.csv,0.1,True,additive,10.0,495.438978331338,397.9501953125,0.8612803220748901
trace55.csv,0.1,True,multiplicative,0.01,1326.0149414693637,1171.0606689453125,0.006301403045654297
trace55.csv,0.1,True,multiplicative,0.1,560.6167084113708,476.6954650878906,0.822380781173706
trace55.csv,0.1,True,multiplicative,1.0,541.6744294315544,458.97149658203125,0.8341808915138245
trace55.csv,0.1,True,multiplicative,10.0,549.8991100647463,467.197509765625,0.8291071653366089
trace55.csv,0.1,False,additive,0.01,1403.837864569837,1211.7137451171875,-0.11376035213470459
trace55.csv,0.1,False,additive,0.1,1403.837864569837,1211.7137451171875,-0.11376035213470459
trace55.csv,0.1,False,additive,1.0,1403.837864569837,1211.7137451171875,-0.11376035213470459
trace55.csv,0.1,False,additive,10.0,1403.837864569837,1211.7137451171875,-0.11376035213470459
trace55.csv,0.1,False,multiplicative,0.01,1403.837864569837,1211.7137451171875,-0.11376035213470459
trace55.csv,0.1,False,multiplicative,0.1,1403.837864569837,1211.7137451171875,-0.11376035213470459
trace55.csv,0.1,False,multiplicative,1.0,1403.837864569837,1211.7137451171875,-0.11376035213470459
trace55.csv,0.1,False,multiplicative,10.0,1403.837864569837,1211.7137451171875,-0.11376035213470459
trace55.csv,0.5,True,additive,0.01,612.1009669572496,511.38421630859375,0.7882595062255859
trace55.csv,0.5,True,additive,0.1,539.5216052207734,445.35272216796875,0.8354963660240173
trace55.csv,0.5,True,additive,1.0,538.2029124781842,442.7123107910156,0.8362995386123657
trace55.csv,0.5,True,additive,10.0,538.2886946147021,443.11053466796875,0.8362473249435425
trace55.csv,0.5,True,multiplicative,0.01,1276.9962803391402,1177.88623046875,0.07841140031814575
trace55.csv,0.5,True,multiplicative,0.1,538.3888870974214,456.4518737792969,0.836186408996582
trace55.csv,0.5,True,multiplicative,1.0,529.0597792310431,446.9876708984375,0.8418142795562744
trace55.csv,0.5,True,multiplicative,10.0,529.7333940294873,446.89093017578125,0.8414111733436584
trace55.csv,0.5,False,additive,0.01,1388.7132083335277,1287.91455078125,-0.08989071846008301
trace55.csv,0.5,False,additive,0.1,1388.7132083335277,1287.91455078125,-0.08989071846008301
trace55.csv,0.5,False,additive,1.0,1388.7132083335277,1287.91455078125,-0.08989071846008301
trace55.csv,0.5,False,additive,10.0,1388.7132083335277,1287.91455078125,-0.08989071846008301
trace55.csv,0.5,False,multiplicative,0.01,1388.7132083335277,1287.91455078125,-0.08989071846008301
trace55.csv,0.5,False,multiplicative,0.1,1388.7132083335277,1287.91455078125,-0.08989071846008301
trace55.csv,0.5,False,multiplicative,1.0,1388.7132083335277,1287.91455078125,-0.08989071846008301
trace55.csv,0.5,False,multiplicative,10.0,1388.7132083335277,1287.91455078125,-0.08989071846008301
trace60.csv,0.001,True,additive,0.01,637.1285192172769,542.6129150390625,0.8025450706481934
trace60.csv,0.001,True,additive,0.1,509.7853102042074,417.70587158203125,0.873587965965271
trace60.csv,0.001,True,additive,1.0,518.8325837878727,425.5492858886719,0.8690611720085144
trace60.csv,0.001,True,additive,10.0,536.3187018928204,445.1425476074219,0.8600864410400391
trace60.csv,0.001,True,multiplicative,0.01,1390.3169602648168,1257.06298828125,0.0597538948059082
trace60.csv,0.001,True,multiplicative,0.1,976.9513805712135,821.0402221679688,0.5357415676116943
trace60.csv,0.001,True,multiplicative,1.0,974.1323382887974,800.447998046875,0.5384169816970825
trace60.csv,0.001,True,multiplicative,10.0,1002.159356090637,815.3279418945312,0.5114742517471313
trace60.csv,0.001,False,additive,0.01,1444.3228949926674,1314.90283203125,-0.014711260795593262
trace60.csv,0.001,False,additive,0.1,1444.3228949926674,1314.90283203125,-0.014711260795593262
trace60.csv,0.001,False,additive,1.0,1444.3228949926674,1314.90283203125,-0.014711260795593262
trace60.csv,0.001,False,additive,10.0,1444.3228949926674,1314.90283203125,-0.014711260795593262
trace60.csv,0.001,False,multiplicative,0.01,1444.3228949926674,1314.90283203125,-0.014711260795593262
trace60.csv,0.001,False,multiplicative,0.1,1444.3228949926674,1314.90283203125,-0.014711260795593262
trace60.csv,0.001,False,multiplicative,1.0,1444.3228949926674,1314.90283203125,-0.014711260795593262
trace60.csv,0.001,False,multiplicative,10.0,1444.3228949926674,1314.90283203125,-0.014711260795593262
trace60.csv,0.01,True,additive,0.01,670.5836310632701,589.7892456054688,0.7812642455101013
trace60.csv,0.01,True,additive,0.1,459.79784960349696,371.0672302246094,0.8971633911132812
trace60.csv,0.01,True,additive,1.0,456.02523573262914,366.4483947753906,0.8988440036773682
trace60.csv,0.01,True,additive,10.0,456.12847696674237,369.8092956542969,0.8987982273101807
trace60.csv,0.01,True,multiplicative,0.01,1297.605727869602,1172.02880859375,0.18097072839736938
trace60.csv,0.01,True,multiplicative,0.1,558.4252971526272,467.28765869140625,0.8483145236968994
trace60.csv,0.01,True,multiplicative,1.0,525.4851329961676,428.1031494140625,0.8656818270683289
trace60.csv,0.01,True,multiplicative,10.0,529.7655436605895,430.2293701171875,0.8634847402572632
trace60.csv,0.01,False,additive,0.01,1360.6075848678781,1223.3837890625,0.09950840473175049
trace60.csv,0.01,False,additive,0.1,1360.6075848678781,1223.3837890625,0.09950840473175049
trace60.csv,0.01,False,additive,1.0,1360.6075848678781,1223.3837890625,0.09950840473175049
trace60.csv,0.01,False,additive,10.0,1360.6075848678781,1223.3837890625,0.09950840473175049
trace60.csv,0.01,False,multiplicative,0.01,1360.6075848678781,1223.3837890625,0.09950840473175049
trace60.csv,0.01,False,multiplicative,0.1,1360.6075848678781,1223.3837890625,0.09950840473175049
trace60.csv,0.01,False,multiplicative,1.0,1360.6075848678781,1223.3837890625,0.09950840473175049
trace60.csv,0.01,False,multiplicative,10.0,1360.6075848678781,1223.3837890625,0.09950840473175049
trace60.csv,0.05,True,additive,0.01,755.4358013756033,608.3204345703125,0.7224066257476807
trace60.csv,0.05,True,additive,0.1,570.245013130321,433.6142272949219,0.8418253660202026
trace60.csv,0.05,True,additive,1.0,559.3831703313928,428.3006286621094,0.847793698310852
trace60.csv,0.05,True,additive,10.0,565.025497212294,432.02960205078125,0.8447076678276062
trace60.csv,0.05,True,multiplicative,0.01,1402.41786747032,1257.69091796875,0.04331547021865845
trace60.csv,0.05,True,multiplicative,0.1,687.0785981239701,518.844482421875,0.7703709602355957
trace60.csv,0.05,True,multiplicative,1.0,637.3640786473615,473.4002380371094,0.8023990392684937
trace60.csv,0.05,True,multiplicative,10.0,650.2625911891288,485.4702453613281,0.794320285320282
trace60.csv,0.05,False,additive,0.01,1479.6292609974973,1327.6973876953125,-0.06492674350738525
trace60.csv,0.05,False,additive,0.1,1479.6292609974973,1327.6973876953125,-0.06492674350738525
trace60.csv,0.05,False,additive,1.0,1479.6292609974973,1327.6973876953125,-0.06492674350738525
trace60.csv,0.05,False,additive,10.0,1479.6292609974973,1327.6973876953125,-0.06492674350738525
trace60.csv,0.05,False,multiplicative,0.01,1479.6292609974973,1327.6973876953125,-0.06492674350738525
trace60.csv,0.05,False,multiplicative,0.1,1479.6292609974973,1327.6973876953125,-0.06492674350738525
trace60.csv,0.05,False,multiplicative,1.0,1479.6292609974973,1327.6973876953125,-0.06492674350738525
trace60.csv,0.05,False,multiplicative,10.0,1479.6292609974973,1327.6973876953125,-0.06492674350738525
trace60.csv,0.1,True,additive,0.01,659.5964201691819,564.9029541015625,0.7883732914924622
trace60.csv,0.1,True,additive,0.1,507.6694914016402,418.33465576171875,0.8746351003646851
trace60.csv,0.1,True,additive,1.0,525.1548581132997,433.306640625,0.8658506274223328
trace60.csv,0.1,True,additive,10.0,508.7831223861499,417.1958312988281,0.87408447265625
trace60.csv,0.1,True,multiplicative,0.01,1468.0680331646759,1271.14404296875,-0.048349976539611816
trace60.csv,0.1,True,multiplicative,0.1,594.8800824535983,506.27032470703125,0.8278635740280151
trace60.csv,0.1,True,multiplicative,1.0,584.6941508173312,496.76031494140625,0.8337079882621765
trace60.csv,0.1,True,multiplicative,10.0,584.1416245226837,491.8649597167969,0.8340221047401428
trace60.csv,0.1,False,additive,0.01,1530.5871422431328,1328.63232421875,-0.1395411491394043
trace60.csv,0.1,False,additive,0.1,1530.5871422431328,1328.63232421875,-0.1395411491394043
trace60.csv,0.1,False,additive,1.0,1530.5871422431328,1328.63232421875,-0.1395411491394043
trace60.csv,0.1,False,additive,10.0,1530.5871422431328,1328.63232421875,-0.1395411491394043
trace60.csv,0.1,False,multiplicative,0.01,1530.5871422431328,1328.63232421875,-0.1395411491394043
trace60.csv,0.1,False,multiplicative,0.1,1530.5871422431328,1328.63232421875,-0.1395411491394043
trace60.csv,0.1,False,multiplicative,1.0,1530.5871422431328,1328.63232421875,-0.1395411491394043
trace60.csv,0.1,False,multiplicative,10.0,1530.5871422431328,1328.63232421875,-0.1395411491394043
trace60.csv,0.5,True,additive,0.01,668.8446194745085,575.8692016601562,0.7823972702026367
trace60.csv,0.5,True,additive,0.1,577.7614397396212,489.0384521484375,0.8376280665397644
trace60.csv,0.5,True,additive,1.0,577.8532739805149,488.6850280761719,0.8375764489173889
trace60.csv,0.5,True,additive,10.0,577.8963466747302,488.8936767578125,0.8375521898269653
trace60.csv,0.5,True,multiplicative,0.01,1385.734462297882,1271.551513671875,0.06594181060791016
trace60.csv,0.5,True,multiplicative,0.1,577.5548134160082,495.6298828125,0.8377441763877869
trace60.csv,0.5,True,multiplicative,1.0,566.556980805991,484.4945983886719,0.8438646793365479
trace60.csv,0.5,True,multiplicative,10.0,567.4217181691233,486.1186828613281,0.8433877229690552
trace60.csv,0.5,False,additive,0.01,1498.8960104023226,1380.6229248046875,-0.09284079074859619
trace60.csv,0.5,False,additive,0.1,1498.8960104023226,1380.6229248046875,-0.09284079074859619
trace60.csv,0.5,False,additive,1.0,1498.8960104023226,1380.6229248046875,-0.09284079074859619
trace60.csv,0.5,False,additive,10.0,1498.8960104023226,1380.6229248046875,-0.09284079074859619
trace60.csv,0.5,False,multiplicative,0.01,1498.8960104023226,1380.6229248046875,-0.09284079074859619
trace60.csv,0.5,False,multiplicative,0.1,1498.8960104023226,1380.6229248046875,-0.09284079074859619
trace60.csv,0.5,False,multiplicative,1.0,1498.8960104023226,1380.6229248046875,-0.09284079074859619
trace60.csv,0.5,False,multiplicative,10.0,1498.8960104023226,1380.6229248046875,-0.09284079074859619
